cast  event       date      time  lat       lon       prmax   bot_Nis  depth     press     temp     potemp    sigma_0   sal_cal  O2_cal  sal_nis  o2_nis  
11    11160-0721  20110608  2251  37.500    147.000   1002.0  6        496.1     500.4     4.529    4.492     1027.052  34.143   1.730   34.137   1.731   
11    11160-0721  20110608  2251  37.500    147.000   1002.0  5        494.9     499.1     4.534    4.497     1027.051  34.141   1.740   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  4        742.0     748.8     3.587    3.536     1027.277  34.301   1.016   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  3        743.0     749.8     3.584    3.533     1027.277  34.301   1.014   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  2        992.5     1002.2    2.971    2.905     1027.407  34.390   0.672   34.299   0.894   
11    11160-0721  20110608  2251  37.500    147.000   1002.0  1        991.6     1001.3    2.971    2.904     1027.407  34.390   0.673   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  24       19.2      19.3      10.847   10.847    1025.706  33.590   6.740   33.583   6.868   
12    11160-1325  20110609  0505  37.985    147.019   1000.0  23       19.7      19.8      10.816   10.816    1025.713  33.593   6.740   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  22       19.8      19.9      10.810   10.810    1025.715  33.593   6.740   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  21       19.3      19.4      10.841   10.841    1025.708  33.591   6.740   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  20       19.2      19.3      10.847   10.847    1025.706  33.590   6.740   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  19       48.8      49.2      9.228    9.225     1026.000  33.617   6.669   33.561   6.638   
12    11160-1325  20110609  0505  37.985    147.019   1000.0  18       48.7      49.1      9.229    9.226     1025.995  33.610   6.667   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  17       48.6      49.0      9.231    9.228     1025.989  33.604   6.666   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  16       48.9      49.3      9.226    9.223     1026.005  33.623   6.670   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  15       48.9      49.3      9.226    9.223     1026.005  33.623   6.670   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  14       100.3     101.1     8.266    8.258     1026.377  33.906   5.964   33.915   5.793   
12    11160-1325  20110609  0505  37.985    147.019   1000.0  13       99.7      100.5     8.319    8.311     1026.373  33.912   5.972   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  12       99.8      100.6     8.310    8.302     1026.374  33.911   5.971   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  11       99.9      100.7     8.301    8.293     1026.374  33.910   5.970   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  10       198.6     200.2     5.683    5.668     1026.566  33.699   5.353   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  9        198.4     200.0     5.680    5.665     1026.565  33.697   5.355   33.689   5.337   
12    11160-1325  20110609  0505  37.985    147.019   1000.0  8        297.1     299.5     2.562    2.545     1026.735  33.510   4.466   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  7        297.1     299.5     2.562    2.545     1026.735  33.510   4.466   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  6        495.9     500.2     4.073    4.038     1027.024  34.047   1.674   34.050   1.728   
12    11160-1325  20110609  0505  37.985    147.019   1000.0  5        495.5     499.8     4.079    4.044     1027.024  34.047   1.676   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  4        743.0     749.8     3.404    3.353     1027.259  34.256   0.994   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  3        743.0     749.8     3.404    3.353     1027.259  34.256   0.994   nd       nd      
12    11160-1325  20110609  0505  37.985    147.019   1000.0  2        989.6     999.3     2.886    2.820     1027.401  34.373   0.857   34.372   0.847   
12    11160-1325  20110609  0505  37.985    147.019   1000.0  1        990.1     999.8     2.886    2.820     1027.401  34.373   0.856   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  24       19.8      19.9      12.272   12.272    1025.697  33.917   6.458   33.897   6.461   
13    11161-0659  20110609  2228  38.002    144.000   1000.0  23       19.9      20.0      12.275   12.275    1025.698  33.919   6.451   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  22       19.9      20.0      12.275   12.275    1025.698  33.919   6.451   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  21       19.6      19.7      12.265   12.265    1025.695  33.913   6.473   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  20       20.2      20.3      12.269   12.269    1025.699  33.918   6.438   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  19       49.7      50.1      11.578   11.574    1025.929  34.046   5.941   34.047   6.002   
13    11161-0659  20110609  2228  38.002    144.000   1000.0  18       49.4      49.8      11.617   11.614    1025.924  34.049   5.942   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  17       50.0      50.4      11.517   11.513    1025.935  34.039   5.944   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  16       50.4      50.8      11.435   11.431    1025.943  34.031   5.948   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  15       49.6      50.0      11.598   11.595    1025.927  34.048   5.940   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  14       101.0     101.8     8.882    8.873     1026.318  33.952   6.092   33.955   6.082   
13    11161-0659  20110609  2228  38.002    144.000   1000.0  13       100.9     101.7     8.884    8.875     1026.318  33.952   6.094   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  12       100.4     101.2     8.896    8.888     1026.317  33.954   6.101   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  11       101.0     101.8     8.882    8.873     1026.318  33.952   6.092   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  10       100.5     101.3     8.894    8.885     1026.317  33.953   6.100   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  9        198.6     200.2     5.651    5.636     1026.492  33.601   6.045   33.611   6.095   
13    11161-0659  20110609  2228  38.002    144.000   1000.0  8        198.2     199.8     5.683    5.668     1026.490  33.603   6.040   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  7        396.6     399.9     3.957    3.930     1026.820  33.776   3.490   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  6        495.1     499.3     5.036    4.998     1026.955  34.091   2.254   34.082   2.240   
13    11161-0659  20110609  2228  38.002    144.000   1000.0  5        495.0     499.2     5.034    4.996     1026.955  34.090   2.255   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  4        741.9     748.7     3.696    3.644     1027.180  34.193   1.135   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  3        741.8     748.6     3.696    3.644     1027.180  34.193   1.135   nd       nd      
13    11161-0659  20110609  2228  38.002    144.000   1000.0  2        990.4     1000.1    3.126    3.058     1027.370  34.361   0.905   34.359   0.917   
13    11161-0659  20110609  2228  38.002    144.000   1000.0  1        990.7     1000.4    3.126    3.058     1027.370  34.362   0.908   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  24       21.4      21.6      13.774   13.775    1025.647  34.239   6.258   34.269   6.202   
14    11161-1255  20110610  0417  37.503    143.999   1002.0  23       20.6      20.8      13.850   13.850    1025.641  34.251   6.269   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  22       21.3      21.5      13.784   13.784    1025.646  34.240   6.259   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  21       21.2      21.4      13.793   13.793    1025.646  34.242   6.260   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  20       51.5      51.9      10.450   10.447    1025.991  33.866   5.846   33.756   6.380   
14    11161-1255  20110610  0417  37.503    143.999   1002.0  19       52.0      52.4      10.476   10.472    1026.001  33.885   5.839   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  18       52.0      52.4      10.476   10.472    1026.001  33.885   5.839   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  17       51.3      51.7      10.432   10.428    1025.986  33.855   5.851   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  16       103.1     103.9     8.953    8.944     1026.322  33.971   5.977   34.046   5.923   
14    11161-1255  20110610  0417  37.503    143.999   1002.0  15       103.2     104.0     8.938    8.929     1026.322  33.968   5.977   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  14       103.1     103.9     8.953    8.944     1026.322  33.971   5.977   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  13       102.7     103.5     9.014    9.005     1026.321  33.982   5.977   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  12       200.7     202.3     5.979    5.964     1026.508  33.672   5.131   33.696   5.762   
14    11161-1255  20110610  0417  37.503    143.999   1002.0  11       200.2     201.8     6.011    5.995     1026.507  33.676   5.152   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  10       200.5     202.1     5.992    5.977     1026.508  33.673   5.138   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  9        200.9     202.5     5.966    5.951     1026.509  33.670   5.124   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  8        396.8     400.1     4.292    4.264     1026.881  33.896   2.868   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  7        397.0     400.3     4.291    4.263     1026.881  33.896   2.865   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  6        497.3     501.6     4.113    4.078     1027.006  34.029   1.871   33.698   1.898   
14    11161-1255  20110610  0417  37.503    143.999   1002.0  5        496.9     501.2     4.117    4.082     1027.005  34.029   1.874   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  4        743.6     750.4     3.447    3.396     1027.249  34.249   0.934   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  3        743.7     750.5     3.446    3.395     1027.249  34.249   0.934   nd       nd      
14    11161-1255  20110610  0417  37.503    143.999   1002.0  2        991.4     1001.1    2.930    2.864     1027.402  34.379   0.875   34.379   0.880   
14    11161-1255  20110610  0417  37.503    143.999   1002.0  1        991.9     1001.6    2.930    2.864     1027.402  34.379   0.874   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  24       19.5      19.6      11.713   11.714    1025.759  33.861   6.077   33.874   6.914   
15    11161-1808  20110610  0940  36.999    144.000   1000.0  23       19.4      19.5      11.731   11.731    1025.756  33.861   6.052   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  22       19.6      19.7      11.696   11.696    1025.763  33.861   6.103   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  21       19.9      20.0      11.643   11.643    1025.773  33.862   6.179   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  20       19.7      19.8      11.678   11.678    1025.766  33.861   6.128   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  19       49.5      49.9      10.846   10.843    1025.948  33.900   6.215   33.864   6.197   
15    11161-1808  20110610  0940  36.999    144.000   1000.0  18       49.7      50.1      10.847   10.843    1025.950  33.903   6.210   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  17       49.2      49.6      10.833   10.829    1025.945  33.894   6.222   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  16       49.2      49.6      10.833   10.829    1025.945  33.894   6.222   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  15       49.5      49.9      10.846   10.843    1025.948  33.900   6.215   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  14       99.7      100.5     9.176    9.168     1026.315  34.007   6.043   34.014   6.049   
15    11161-1808  20110610  0940  36.999    144.000   1000.0  13       99.6      100.4     9.178    9.169     1026.315  34.007   6.043   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  12       99.8      100.6     9.175    9.166     1026.315  34.007   6.044   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  11       99.8      100.6     9.175    9.166     1026.315  34.007   6.044   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  10       198.7     200.3     6.153    6.137     1026.488  33.673   6.012   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  9        198.4     200.0     6.169    6.153     1026.487  33.675   6.015   33.677   6.007   
15    11161-1808  20110610  0940  36.999    144.000   1000.0  8        396.6     399.9     4.324    4.296     1026.864  33.879   2.951   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  7        396.7     400.0     4.322    4.295     1026.864  33.879   2.949   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  6        496.1     500.4     3.940    3.905     1027.002  34.001   1.854   33.998   1.795   
15    11161-1808  20110610  0940  36.999    144.000   1000.0  5        495.9     500.2     3.938    3.903     1027.001  34.001   1.856   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  4        744.1     750.9     3.742    3.690     1027.260  34.299   1.141   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  3        744.4     751.2     3.740    3.688     1027.261  34.300   1.141   nd       nd      
15    11161-1808  20110610  0940  36.999    144.000   1000.0  2        990.5     1000.2    3.055    2.988     1027.405  34.398   0.974   34.398   0.979   
15    11161-1808  20110610  0940  36.999    144.000   1000.0  1        990.5     1000.2    3.055    2.988     1027.405  34.398   0.974   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   24       23.7      23.9      21.126   21.126    1024.066  34.480   5.185   34.466   5.176   
16    11162-0012  20110610  1545  36.487    144.024   888.0   23       24.0      24.2      21.096   21.096    1024.078  34.484   5.187   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   22       23.9      24.1      21.104   21.105    1024.074  34.482   5.188   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   21       53.1      53.5      19.483   19.478    1024.697  34.733   4.808   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   20       52.7      53.1      19.504   19.499    1024.689  34.730   4.813   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   19       98.6      99.4      17.557   17.545    1025.073  34.592   4.657   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   18       97.6      98.3      17.608   17.596    1025.062  34.594   4.662   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   17       203.5     205.1     13.678   13.652    1025.876  34.502   3.938   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   16       203.6     205.2     13.676   13.651    1025.876  34.502   3.938   34.504   3.926   
16    11162-0012  20110610  1545  36.487    144.024   888.0   15       203.2     204.8     13.682   13.657    1025.875  34.502   3.938   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   14       286.1     288.4     9.775    9.744     1026.465  34.320   4.591   34.310   3.427   
16    11162-0012  20110610  1545  36.487    144.024   888.0   13       284.6     286.9     9.873    9.842     1026.449  34.321   4.684   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   12       431.3     434.9     4.215    4.185     1026.780  33.759   3.720   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   11       431.4     435.0     4.219    4.189     1026.780  33.759   3.720   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   10       430.3     433.9     4.184    4.154     1026.779  33.753   3.728   33.752   3.776   
16    11162-0012  20110610  1545  36.487    144.024   888.0   9        430.2     433.8     4.183    4.153     1026.778  33.753   3.728   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   8        499.9     504.2     3.918    3.884     1026.887  33.854   2.359   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   7        499.6     503.9     3.918    3.884     1026.886  33.854   2.362   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   6        498.8     503.1     3.917    3.882     1026.886  33.853   2.369   33.851   2.881   
16    11162-0012  20110610  1545  36.487    144.024   888.0   5        498.4     502.7     3.916    3.882     1026.886  33.853   2.373   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   4        712.4     718.9     3.864    3.813     1027.171  34.203   0.926   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   3        714.9     721.4     3.855    3.804     1027.174  34.205   0.924   nd       nd      
16    11162-0012  20110610  1545  36.487    144.024   888.0   2        717.4     723.9     3.864    3.813     1027.175  34.208   0.925   34.207   1.210   
16    11162-0012  20110610  1545  36.487    144.024   888.0   1        719.3     725.9     3.867    3.816     1027.176  34.209   0.930   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  24       20.7      20.9      21.152   21.153    1024.250  34.731   5.105   34.733   5.114   
17    11162-0544  20110610  2112  35.997    144.005   1000.0  23       20.7      20.9      21.152   21.153    1024.250  34.731   5.105   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  22       20.6      20.8      21.152   21.153    1024.250  34.731   5.105   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  21       20.5      20.7      21.152   21.153    1024.250  34.731   5.105   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  20       20.4      20.6      21.152   21.153    1024.251  34.731   5.105   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  19       51.3      51.7      20.631   20.626    1024.385  34.720   5.182   34.722   5.164   
17    11162-0544  20110610  2112  35.997    144.005   1000.0  18       51.7      52.1      20.629   20.625    1024.385  34.721   5.181   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  17       51.6      52.0      20.629   20.625    1024.385  34.720   5.182   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  16       51.5      51.9      20.630   20.625    1024.385  34.720   5.182   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  15       51.6      52.0      20.629   20.625    1024.385  34.720   5.182   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  14       99.2      100.0     19.292   19.279    1024.768  34.759   4.824   34.759   4.760   
17    11162-0544  20110610  2112  35.997    144.005   1000.0  13       99.7      100.5     19.265   19.252    1024.775  34.759   4.817   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  12       99.4      100.2     19.282   19.268    1024.770  34.759   4.821   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  11       99.3      100.1     19.287   19.274    1024.769  34.759   4.822   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  10       99.2      100.0     19.292   19.279    1024.768  34.759   4.824   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  9        199.9     201.5     17.374   17.345    1025.220  34.721   4.801   34.721   5.002   
17    11162-0544  20110610  2112  35.997    144.005   1000.0  8        199.7     201.3     17.376   17.347    1025.219  34.721   4.801   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  7        404.2     407.6     13.316   13.262    1025.934  34.474   4.094   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  6        505.1     509.4     9.071    9.017     1026.503  34.217   3.628   34.207   3.611   
17    11162-0544  20110610  2112  35.997    144.005   1000.0  5        504.0     508.3     9.075    9.021     1026.501  34.215   3.636   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  4        747.5     754.4     3.382    3.332     1026.996  33.925   1.801   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  3        746.7     753.6     3.376    3.326     1026.995  33.922   1.808   nd       nd      
17    11162-0544  20110610  2112  35.997    144.005   1000.0  2        988.7     998.4     3.457    3.387     1027.267  34.270   0.928   34.271   0.952   
17    11162-0544  20110610  2112  35.997    144.005   1000.0  1        987.8     997.5     3.456    3.386     1027.267  34.270   0.919   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  24       19.4      19.5      20.962   20.963    1024.151  34.532   5.081   34.511   5.135   
18    11163-0443  20110611  2034  36.500    143.000   1000.0  23       19.3      19.4      20.968   20.970    1024.148  34.531   5.081   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  22       19.1      19.2      20.982   20.983    1024.142  34.528   5.081   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  21       19.4      19.5      20.962   20.963    1024.151  34.532   5.081   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  20       18.9      19.0      20.995   20.997    1024.136  34.525   5.081   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  19       49.4      49.8      19.079   19.075    1024.712  34.617   4.700   34.615   4.730   
18    11163-0443  20110611  2034  36.500    143.000   1000.0  18       48.8      49.2      19.092   19.088    1024.708  34.617   4.706   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  17       50.3      50.7      19.070   19.066    1024.715  34.618   4.689   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  16       48.9      49.3      19.090   19.086    1024.709  34.617   4.705   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  15       48.9      49.3      19.090   19.086    1024.709  34.617   4.705   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  14       104.8     105.6     17.161   17.148    1025.187  34.616   4.438   34.620   4.476   
18    11163-0443  20110611  2034  36.500    143.000   1000.0  13       104.4     105.2     17.202   17.188    1025.178  34.618   4.438   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  12       105.1     105.9     17.131   17.118    1025.193  34.615   4.439   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  11       104.3     105.1     17.212   17.198    1025.176  34.618   4.438   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  10       103.6     104.4     17.282   17.269    1025.161  34.621   4.437   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  9        211.2     212.9     13.940   13.913    1025.834  34.517   3.951   34.516   3.973   
18    11163-0443  20110611  2034  36.500    143.000   1000.0  8        210.2     211.9     13.950   13.923    1025.832  34.518   3.954   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  7        412.2     415.7     7.761    7.721     1026.646  34.148   3.588   34.151   3.345   
18    11163-0443  20110611  2034  36.500    143.000   1000.0  6        510.0     514.4     5.346    5.306     1026.900  34.066   2.526   34.069   2.488   
18    11163-0443  20110611  2034  36.500    143.000   1000.0  5        509.2     513.6     5.376    5.335     1026.899  34.070   2.529   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  4        746.8     753.7     3.971    3.917     1027.258  34.325   1.370   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  3        747.2     754.1     3.968    3.914     1027.258  34.325   1.367   nd       nd      
18    11163-0443  20110611  2034  36.500    143.000   1000.0  2        971.4     980.9     3.353    3.285     1027.380  34.400   1.250   34.399   1.250   
18    11163-0443  20110611  2034  36.500    143.000   1000.0  1        972.2     981.7     3.353    3.285     1027.380  34.400   1.250   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  24       19.5      19.6      15.621   15.622    1025.269  34.265   6.318   34.243   6.398   
19    11163-1111  20110612  0239  36.999    143.000   1002.0  23       19.7      19.8      15.576   15.577    1025.282  34.269   6.339   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  22       19.6      19.7      15.599   15.599    1025.276  34.267   6.329   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  21       19.3      19.4      15.667   15.668    1025.256  34.261   6.296   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  20       48.8      49.2      11.316   11.312    1025.920  33.972   6.043   33.947   5.839   
19    11163-1111  20110612  0239  36.999    143.000   1002.0  19       49.4      49.8      11.156   11.153    1025.956  33.981   6.025   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  18       49.9      50.3      11.080   11.076    1025.975  33.988   6.014   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  17       99.2      100.0     9.589    9.581     1026.383  34.180   4.157   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  16       98.5      99.2      9.502    9.493     1026.378  34.156   4.211   34.085   4.462   
19    11163-1111  20110612  0239  36.999    143.000   1002.0  15       97.5      98.2      9.392    9.383     1026.372  34.125   4.279   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  14       128.8     129.8     9.626    9.614     1026.461  34.288   3.463   34.279   3.336   
19    11163-1111  20110612  0239  36.999    143.000   1002.0  13       128.4     129.4     9.651    9.639     1026.458  34.288   3.462   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  12       198.0     199.6     5.407    5.392     1026.662  33.779   4.494   33.780   4.522   
19    11163-1111  20110612  0239  36.999    143.000   1002.0  11       198.2     199.8     5.399    5.385     1026.662  33.778   4.493   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  10       286.6     288.9     3.112    3.095     1026.813  33.667   3.553   33.663   3.560   
19    11163-1111  20110612  0239  36.999    143.000   1002.0  9        287.1     289.4     3.122    3.105     1026.813  33.668   3.548   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  8        396.7     400.0     3.699    3.672     1026.941  33.896   2.277   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  7        396.5     399.8     3.698    3.672     1026.941  33.896   2.278   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  6        495.5     499.7     4.334    4.298     1027.060  34.126   1.693   34.127   1.675   
19    11163-1111  20110612  0239  36.999    143.000   1002.0  5        495.8     500.1     4.327    4.292     1027.061  34.126   1.692   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  4        743.8     750.6     3.593    3.541     1027.265  34.287   1.094   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  3        743.7     750.5     3.594    3.542     1027.265  34.287   1.095   nd       nd      
19    11163-1111  20110612  0239  36.999    143.000   1002.0  2        990.9     1000.6    2.859    2.793     1027.404  34.373   0.854   34.374   0.837   
19    11163-1111  20110612  0239  36.999    143.000   1002.0  1        990.9     1000.6    2.859    2.793     1027.404  34.373   0.854   nd       nd      
20    11163-1615  20110612  0748  37.494    142.998   232.0   24       21.4      21.6      14.961   14.961    1025.368  34.204   3.665   34.228   6.384   
20    11163-1615  20110612  0748  37.494    142.998   232.0   23       21.0      21.2      15.019   15.020    1025.359  34.208   3.628   nd       nd      
20    11163-1615  20110612  0748  37.494    142.998   232.0   22       22.1      22.3      14.861   14.861    1025.383  34.195   3.730   nd       nd      
20    11163-1615  20110612  0748  37.494    142.998   232.0   21       22.5      22.7      14.804   14.804    1025.391  34.189   3.767   nd       nd      
20    11163-1615  20110612  0748  37.494    142.998   232.0   20       21.6      21.8      14.932   14.932    1025.372  34.201   3.683   nd       nd      
20    11163-1615  20110612  0748  37.494    142.998   232.0   19       20.9      21.1      15.034   15.034    1025.356  34.209   3.618   nd       nd      
20    11163-1615  20110612  0748  37.494    142.998   232.0   18       53.1      53.5      10.052   10.048    1026.155  33.989   5.465   33.986   5.463   
20    11163-1615  20110612  0748  37.494    142.998   232.0   17       53.8      54.2      10.006   10.002    1026.163  33.989   5.319   nd       nd      
20    11163-1615  20110612  0748  37.494    142.998   232.0   16       53.4      53.8      10.034   10.031    1026.159  33.990   5.397   nd       nd      
20    11163-1615  20110612  0748  37.494    142.998   232.0   15       53.2      53.6      10.046   10.042    1026.157  33.989   5.443   nd       nd      
20    11163-1615  20110612  0748  37.494    142.998   232.0   14       53.5      53.9      10.029   10.025    1026.160  33.990   5.375   nd       nd      
